image_id,image_path,caption_1,caption_2,caption_3,caption_4,chart_id,chart_uid,edicion,source_page_pdf,source_report,tiene_oracion,fuente_oracion,caption_4_prev,caption_4_fuente
2021-1_img_010,images/2021-1_grafico_010_I_B_3.png,Grafico I.B.3: Sistema financiero: cartera atrasada y provisiones,Sistema financiero: cartera atrasada y provisiones,"El grafico muestra sistema financiero: cartera atrasada y provisiones. Segun el reporte, Pagina 27 Grafico I.B.2 Sistema financiero: tipo de creditos directos (variacion porcentual anual) Por otro lado, los efectos adversos de la pandemia se van reflejando en los indicadores de calidad de cartera, particularmente en las carteras MYPE y consumo.","Grafico de dos paneles sobre calidad de cartera y provisiones a marzo de 2021. A la izquierda, lineas de la cartera atrasada por segmento (escala 2.0-9.0%): la Mype cierra en 8.0%, consumo salta con fuerza a fines de 2020 y termina en 5.5%, hipotecario sube suavemente a 3.6% y la mayorista queda en 2.9%. A la derecha, barras apiladas de provisiones en millones de soles con componentes requeridas y adicionales: 13,848 + 2,452 en marzo de 2019, 15,138 + 3,236 en marzo de 2020 y 20,581 + 8,091 en marzo de 2021, evidenciando que el colchon voluntario casi se triplica en dos anos y que el total de provisiones pasa de ~16 a ~29 mil millones.",I.B.3,2021-1|I.B.3,2021-1,29,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,parrafo_previo,"Sistema financiero: cartera atrasada y provisiones. Pagina 27 Grafico I.B.2 Sistema financiero: tipo de creditos directos Por otro lado, los efectos adversos de la pandemia se van reflejando en los indicadores de calidad de cartera, particularmente en las carteras MYPE y consumo.",lectura_visual_claude
2021-1_img_011,images/2021-1_grafico_011_I_B_4.png,Grafico I.B.4: Sistema financiero: creditos reprogramados / creditos directos,Sistema financiero: creditos reprogramados / creditos directos,"El grafico muestra sistema financiero: creditos reprogramados / creditos directos. Segun el reporte, Por otra parte, los creditos reprogramados, que llegaron a representar el 36% de los creditos directos en junio 2020, han venido disminuyendo en todos los segmentos crediticios de forma sostenida desde entonces, hasta representar el 17% (S/ 62.9 mil millones) 24. Por numero de deudores, la cifra tambien ha disminuido de forma considerable, desde 4.7 millones de deudores a junio 2020 (67% del total) hasta menos de 2.2 millones a marzo 2021 (32% del total).","Grafico de dos paneles con los creditos reprogramados como porcentaje de los creditos directos. A la izquierda, barras que comparan junio de 2020 contra marzo de 2021 por segmento: Mype cae de 61% a 25%, consumo de 54% a 26%, hipotecario de 43% a 23%, mayorista de 22% a 10% y el sistema financiero en conjunto de 36% a 17%. A la derecha, una linea mensual de mayo de 2020 a marzo de 2021 que parte del maximo de 36% a mediados de 2020 y desciende sin interrupciones hasta 17%. La lectura conjunta muestra que la reprogramacion fue masiva en los segmentos minoristas y que se redujo a menos de la mitad en nueve meses.",I.B.4,2021-1|I.B.4,2021-1,30,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,parrafo_previo,"Sistema financiero: creditos reprogramados / creditos directos. Por otra parte, los creditos reprogramados, que llegaron a representar el 36% de los creditos directos en junio 2020, han venido disminuyendo en todos los segmentos crediticios de forma sostenida desde entonces, hasta representar el 17% 24. Por numero de deudores, la cifra tambien ha disminuido de forma considerable, desde 4.7 millones de deudores a junio 2020 hasta menos de 2.2 millones a marzo 2021 .",lectura_visual_claude
2021-1_img_012,images/2021-1_grafico_012_I_B_5.png,Grafico I.B.5: Sistema financiero: repago de creditos y clientes que reducen capital vs porcentaje de,Sistema financiero: repago de creditos y clientes que reducen capital vs porcentaje de,"El grafico muestra sistema financiero: repago de creditos y clientes que reducen capital vs porcentaje de. Segun el reporte, Sin embargo, casi un 24% de la deuda reprogramada a marzo 2021 corresponde a deudores que no han realizado pagos en los ultimos 4 meses o han realizado un solo pago en los ultimos 7 meses, cifra que se incrementa a 36.9% para el segmento MYPE, y que incluye tanto deudores que aun mantienen periodos de gracia como clientes cuyo riesgo de impago se va materializando.","Grafico de dos paneles sobre el repago de creditos. A la izquierda, una linea con el porcentaje del saldo de capital que los deudores pagan cada mes, de octubre de 2019 a marzo de 2021: parte en 6.5%, cae en picada hasta el minimo de 1.5% en mayo de 2020 y se recupera de forma escalonada hasta 5.7% al cierre, aun por debajo del nivel prepandemia. A la derecha, un diagrama de dispersion que cruza el porcentaje de deudores que reducen capital (eje horizontal, 20% a 70%) con el porcentaje del saldo reprogramado (eje vertical): las burbujas fechadas trazan el recorrido desde mayo de 2020 (33% de pagadores, saldo reprogramado alto) hacia marzo de 2021 (63% de pagadores, reprogramado en descenso), acercandose a la situacion de febrero de 2020.",I.B.5,2021-1|I.B.5,2021-1,31,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,parrafo_previo,"Sistema financiero: repago de creditos y clientes que reducen capital vs porcentaje de. Sin embargo, casi un 24% de la deuda reprogramada a marzo 2021 corresponde a deudores que no han realizado pagos en los ultimos 4 meses o han realizado un solo pago en los ultimos 7 meses, cifra que se incrementa a 36.9% para el segmento MYPE, y que incluye tanto deudores que aun mantienen periodos de gracia como clientes cuyo riesgo de impago se va materializando.",lectura_visual_claude
2021-1_img_013,images/2021-1_grafico_013_I_B_6.png,Grafico I.B.6: Sistema financiero: ROE y Ratio de capital,Sistema financiero: ROE y Ratio de capital,"El grafico muestra sistema financiero: roe y ratio de capital. Segun el reporte, De este modo, a marzo 2021 el sistema financiero cuenta con S/ 28.6 mil millones para afrontar potenciales contingencias.","Grafico de tres paneles con rentabilidad y solvencia del sistema financiero. Arriba, el ROE anualizado (escala 0-20%): estable en torno a 17.8-18% hasta inicios de 2020 y luego en descenso continuo hasta 1.23% a marzo de 2021. Abajo a la izquierda, el ratio de capital global sube de ~14.5% a 16.3%, siempre muy por encima de las lineas horizontales de referencia de la Ley de Bancos y del estandar internacional (8%). Abajo a la derecha, barras del capital en millones de soles divididas en minimo legal y colchon: 40,791 + 21,776 en marzo de 2019, 46,124 + 20,811 en 2020 y 45,424 + 28,648 en 2021, con el colchon creciendo con fuerza en el ultimo ano.",I.B.6,2021-1|I.B.6,2021-1,32,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,parrafo_previo,"Sistema financiero: ROE y Ratio de capital. De este modo, a marzo 2021 el sistema financiero cuenta con S/ 28.6 mil millones para afrontar potenciales contingencias.",lectura_visual_claude
2021-1_img_014,images/2021-1_grafico_014_II_A_1.png,Grafico II.A.1: Sistema financiero: Ratio de capital global,Sistema financiero: Ratio de capital global,"El grafico muestra sistema financiero: ratio de capital global. Segun el reporte, Dada la incertidumbre que aun prevalece sobre la trayectoria de la recuperacion economica, el Grafico II.A.1 muestra los resultados en un intervalo al 95% de confianza, y se preve que la reduccion del ratio de capital se modere o se intensifique dependiendo del grado de materializacion de potenciales factores de riesgo.","Grafico de linea con proyeccion del ratio de capital global del sistema financiero, en porcentaje, de diciembre de 2016 a diciembre de 2022, escala 0-20. El tramo historico se mantiene casi plano alrededor de 15%, con un leve maximo cercano a 15.5% en diciembre de 2020. Desde ahi arranca el tramo proyectado del ejercicio de estres: la trayectoria central desciende hacia ~13.5% en diciembre de 2021 y ~13% en diciembre de 2022, envuelta en una banda sombreada que representa el intervalo de confianza al 95% del promedio proyectado y que se ensancha hacia el final, con su borde inferior alrededor de 12%. Aun en la banda baja, el ratio queda sobre los minimos regulatorios.",II.A.1,2021-1|II.A.1,2021-1,37,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,cita_explicita,"Sistema financiero: Ratio de capital global. Dada la incertidumbre que aun prevalece sobre la trayectoria de la recuperacion economica, el Grafico II.A.1 muestra los resultados en un intervalo al 95% de confianza, y se preve que la reduccion del ratio de capital se modere o se intensifique dependiendo del grado de materializacion de potenciales factores de riesgo.",lectura_visual_claude
2021-1_img_015,images/2021-1_grafico_015_II_A_2.png,Grafico II.A.2: Sistema financiero: Ratio de Incumplimiento,Sistema financiero: Ratio de Incumplimiento,"El grafico muestra sistema financiero: ratio de incumplimiento. Segun el reporte, Tal como se ve en el Recuadro 2, el sistema financiero se mantendria resistente incluso en el escenario de que el tipo de cambio se incremente en 20%.","Grafico de puntos y cajas con el ratio de incumplimiento por tipo de cartera, en porcentaje y escala 0-20: triangulos naranjas para el dato observado a diciembre de 2020 y cajas azules con marcador para la proyeccion a diciembre de 2021 bajo el ejercicio de estres (la caja es el intervalo de confianza al 95%). Todos los segmentos proyectan deterioro: corporativo pasa de ~0.8 a ~1.5, gran empresa de ~1 a ~3, mediana de ~2.5 a ~8, pequena de ~5.5 a ~12.4, microempresa de ~5 a ~11.3, consumo de ~8 a ~13.4 e hipotecario de ~1.5 a ~3.4. El salto visual mas grande se concentra en mediana, pequena y microempresa, que triplican o cuadruplican su nivel.",II.A.2,2021-1|II.A.2,2021-1,39,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,parrafo_previo,"Sistema financiero: Ratio de Incumplimiento. Tal como se ve en el Recuadro 2, el sistema financiero se mantendria resistente incluso en el escenario de que el tipo de cambio se incremente en 20%.",lectura_visual_claude
2021-1_img_016,images/2021-1_grafico_016_II_B_1.png,Grafico II.B.1: Brechas (positivas) acumuladas de liquidez,Brechas (positivas) acumuladas de liquidez,"El grafico muestra brechas (positivas) acumuladas de liquidez. Segun el reporte, Respecto al escenario severamente adverso, como se observa en el Grafico II.B.1, en los horizontes de uno y tres meses – en los que se concentra la salida de depositos–las entidades poseen brechas acumuladas positivas que ascienden en promedio a 10% y 6% del total de pasivos del sistema financiero, respectivamente.","Grafico de cajas con las brechas acumuladas de liquidez del ejercicio de estres, como porcentaje de los pasivos, organizadas en tres horizontes (1, 3 y 12 meses) y tres escenarios (leve, adverso y severamente adverso), escala -15% a 45%. Cada caja marca el rango entre percentiles 25 y 75 con mediana y promedio: a un mes, los promedios son 23%, 19% y 10% segun severidad; a tres meses, 25%, 19% y 6%; y a doce meses, 32%, 24% y 10%. El patron visual es doble: las brechas se estrechan al endurecer el escenario, pero permanecen positivas en todas las combinaciones, incluso en el severamente adverso de corto plazo donde se concentra la salida de depositos.",II.B.1,2021-1|II.B.1,2021-1,47,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,cita_explicita,"Brechas (positivas) acumuladas de liquidez. Respecto al escenario severamente adverso, como se observa en el Grafico II.B.1, en los horizontes de uno y tres meses – en los que se concentra la salida de depositos–las entidades poseen brechas acumuladas positivas que ascienden en promedio a 10% y 6% del total de pasivos del sistema financiero, respectivamente.",lectura_visual_claude
2021-1_img_017,images/2021-1_grafico_017_II_B_2.png,Grafico II.B.2: Distance to Liquidity Stress Indicator,Distance to Liquidity Stress Indicator,"El grafico muestra distance to liquidity stress indicator. Segun el reporte, Como se observa en el grafico, las entidades podrian hacer frente a un escenario de estres leve y adverso (indicadores DLSI menores a 0.25, 0.5 y 1 indican que las entidades no pasarian los escenarios leve, adverso y severamente adverso, respectivamente).","Grafico minimalista de una sola categoria con el Distance to Liquidity Stress Indicator (DLSI) del sistema financiero, en escala 0 a 3: una franja verde que representa el rango entre percentiles 25 y 75 de las entidades, aproximadamente entre 1.05 y 2.05, con dos marcadores dentro: el promedio en 1.7 (rombo) y la mediana en 1.4 (punto). Como el indicador mide cuantas veces habria que multiplicar las salidas de depositos simuladas para agotar la liquidez, que todo el rango intercuartilico se ubique por encima de 1 transmite que la entidad tipica resistiria escenarios mas severos que el severamente adverso del ejercicio.",II.B.2,2021-1|II.B.2,2021-1,48,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,parrafo_previo,"Distance to Liquidity Stress Indicator. Como se observa en el grafico, las entidades podrian hacer frente a un escenario de estres leve y adverso .",lectura_visual_claude
2021-1_img_018,images/2021-1_grafico_018_III_A_1.png,Grafico III.A.1: RCI y distribucion de la deuda por quintiles de ingreso,RCI y distribucion de la deuda por quintiles de ingreso,"El grafico muestra rci y distribucion de la deuda por quintiles de ingreso. Segun el reporte, Es decir, para niveles similares de ingresos, el deterioro crediticio es menor en los deudores de ingresos altos.","Grafico de dos paneles sobre la deuda de los hogares por quintiles de ingreso. El panel A compara el ratio cuota-ingreso (RCI, % de los ingresos mensuales) entre diciembre de 2018 y diciembre de 2020: los tres primeros quintiles se mantienen estables (29→28, 27→25, 28→28), mientras la carga sube en los quintiles altos: de 28% a 32% en el cuarto y de 21% a 28% en el quinto. El panel B muestra como se distribuye el saldo de cada tipo de credito entre quintiles: la curva hipotecaria es casi plana y cercana a cero hasta el cuarto quintil y salta a mas de 80% en el quinto, mientras la de consumo asciende de forma mas gradual hasta ~43% en el quintil superior.",III.A.1,2021-1|III.A.1,2021-1,53,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,parrafo_previo,"RCI y distribucion de la deuda por quintiles de ingreso. Es decir, para niveles similares de ingresos, el deterioro crediticio es menor en los deudores de ingresos altos.",lectura_visual_claude
2021-1_img_019,images/2021-1_grafico_019_III_A_2.png,Grafico III.A.2: Deuda promedio por quintiles de ingreso,Deuda promedio por quintiles de ingreso,"El grafico muestra deuda promedio por quintiles de ingreso. Segun el reporte, La deuda promedio de los prestatarios de los quintiles 1, 2 y 3 es de S/ 10,493, mientras que la deuda promedio de los quintiles 4 y 5 es de S/ 57,630 (ver Grafico III.A.2).","Grafico compuesto sobre la deuda promedio por quintiles de ingreso. El panel izquierdo apila la composicion porcentual de la deuda de cada quintil entre consumo e hipotecario: 81/19, 86/14, 84/16 y 80/20 en los cuatro primeros, y un vuelco a 42/58 en el quinto, donde el credito hipotecario pasa a dominar. El panel derecho es una tabla con los montos en soles: la deuda promedio total del sistema es 28,801, con 14,068 en consumo y 203,004 en hipotecario; por quintiles, la deuda total promedio escala de 7,876 en el primero a 88,495 en el quinto, y la hipotecaria va de 114,917 a 253,547, confirmando que el endeudamiento grande se concentra arriba.",III.A.2,2021-1|III.A.2,2021-1,53,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,cita_explicita,"Deuda promedio por quintiles de ingreso. La deuda promedio de los prestatarios de los quintiles 1, 2 y 3 es de S/ 10,493, mientras que la deuda promedio de los quintiles 4 y 5 es de S/ 57,630 .",lectura_visual_claude
2021-1_img_020,images/2021-1_grafico_020_IV_1.png,Grafico IV.1: Importancia de las COOPAC en Latinoamerica y participacion en el SFNB,Importancia de las COOPAC en Latinoamerica y participacion en el SFNB,"El grafico muestra importancia de las coopac en latinoamerica y participacion en el sfnb. Segun el reporte, Pagina 54 A nivel nacional, las COOPAC cuentan con presencia en 23 de los 24 departamentos del pais, la mayoria de ellas (32%) se concentra en el departamento de Lima, seguida de los departamentos de Cusco, Arequipa, y Puno, los que concentran el 34%; destacando tambien los departamentos de Junin, Cajamarca La Libertad, Apurimac y Ayacucho, quienes acumulan el 20% del total.","Grafico de dos paneles sobre las cooperativas de ahorro y credito. El izquierdo compara la importancia de las COOPAC en Latinoamerica midiendo sus activos como porcentaje del PBI: Mexico 0.9%, Chile 1.4%, Colombia 1.8%, Peru 2.2%, Bolivia 3.0%, Brasil 4.5% y Ecuador muy por delante con 18.0%. El derecho muestra la participacion dentro del sistema financiero no bancario peruano en activos, creditos y obligaciones con el publico: las cajas municipales dominan con mas de la mitad (53.3% de las obligaciones), seguidas por las COOPAC con ~25.3%, las financieras con ~17.6%, las cajas rurales con 3.8% y las edpymes al final, sin captacion de depositos.",IV.1,2021-1|IV.1,2021-1,56,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,parrafo_previo,"Importancia de las COOPAC en Latinoamerica y participacion en el SFNB. Pagina 54 A nivel nacional, las COOPAC cuentan con presencia en 23 de los 24 departamentos del pais, la mayoria de ellas se concentra en el departamento de Lima, seguida de los departamentos de Cusco, Arequipa, y Puno, los que concentran el 34%; destacando tambien los departamentos de Junin, Cajamarca La Libertad, Apurimac y Ayacucho, quienes acumulan el 20% del total.",lectura_visual_claude
2021-1_img_021,images/2021-1_grafico_021_V_1.png,Grafico V.1: Resultados de pruebas de estres de caida de valores de mercado en el Sistema de,Resultados de pruebas de estres de caida de valores de mercado en el Sistema de,"El grafico muestra resultados de pruebas de estres de caida de valores de mercado en el sistema de. Segun el reporte, Luego de aplicar la metodologia descrita en el Anexo 4 del presente Informe, se nota que el valor contable de las inversiones bajo analisis seguiria superando al de las obligaciones tecnicas en el escenario de estres: a marzo de 2021, 1.04 veces a nivel promedio del sistema (ver Grafico V.1).","Grafico de cajas con los resultados del estres de caida de valores de mercado en el sistema de seguros: el ratio de inversiones elegibles sobre obligaciones tecnicas, comparando marzo de 2020 y marzo de 2021 en dos condiciones, base y estres, escala 0.8 a 1.5. Cada barra apila los tramos percentil 25-50 y 50-75, con la mediana como punto y el agregado del sistema como rombo. En base, la mediana baja de 1.23 a 1.16 entre anos con el sistema estable en 1.08; en estres, la mediana pasa de 1.18 a 1.10 y el sistema de 1.05 a 1.04. La lectura clave: incluso post-estres, el ratio agregado se mantiene por encima de 1, es decir, las inversiones siguen cubriendo las obligaciones.",V.1,2021-1|V.1,2021-1,63,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,cita_explicita,"Resultados de pruebas de estres de caida de valores de mercado en el Sistema de. Luego de aplicar la metodologia descrita en el Anexo 4 del presente Informe, se nota que el valor contable de las inversiones bajo analisis seguiria superando al de las obligaciones tecnicas en el escenario de estres: a marzo de 2021, 1.04 veces a nivel promedio del sistema .",lectura_visual_claude
2021-1_img_022,images/2021-1_grafico_022_V_2.png,"Grafico V.2: Inversiones a vencimiento, segun la relacion entre el valor contable y el valor de mercado","Inversiones a vencimiento, segun la relacion entre el valor contable y el valor de mercado","El grafico muestra inversiones a vencimiento, segun la relacion entre el valor contable y el valor de mercado. Segun el reporte, Asi, en el caso de las inversiones clasificadas contablemente a vencimiento, 65% del total de las inversiones financieras (incluyendo a los depositos), se nota una disminucion en la participacion de los instrumentos cuyo valor de Pagina 62 mercado supera a su valor en libros (contable), hacia niveles similares a los encontrados en marzo 2020 (barras de color azul, en el Grafico V.2).","Grafico de barras horizontales apiladas al 100% que clasifica las inversiones a vencimiento de las aseguradoras segun la relacion entre su valor contable y su valor de mercado, en cinco cortes trimestrales: marzo, junio, septiembre y diciembre de 2020 y marzo de 2021. Cuatro categorias con umbrales tabulados: ganancia, perdida moderada (0-20%], perdida alta (20-40%] y deterioro (>40%). La franja azul de ganancia se expande de ~64% en marzo de 2020 a 94% en diciembre, y se contrae a 66% en marzo de 2021 por el alza de tasas locales; el resto es casi todo perdida moderada (verde), con franjas apenas visibles de perdida alta y deterioro en los extremos.",V.2,2021-1|V.2,2021-1,64,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,cita_explicita,"Inversiones a vencimiento, segun la relacion entre el valor contable y el valor de mercado. Asi, en el caso de las inversiones clasificadas contablemente a vencimiento, 65% del total de las inversiones financieras , se nota una disminucion en la participacion de los instrumentos cuyo valor de Pagina 62 mercado supera a su valor en libros , hacia niveles similares a los encontrados en marzo 2020 .",lectura_visual_claude
2021-1_img_023,images/2021-1_grafico_023_V_3.png,Grafico V.3: Posiciones en caja y bancos del sistema de seguros y relacion con los promedios de 60 y,Posiciones en caja y bancos del sistema de seguros y relacion con los promedios de 60 y,"El grafico muestra posiciones en caja y bancos del sistema de seguros y relacion con los promedios de 60 y. Segun el reporte, Luego de alcanzar este pico, los valores de dichas posiciones se han reducido de manera gradual hacia marzo de 2021, donde las posiciones iniciales de liquidez (en caja y bancos) alcanzaron aproximadamente S/ 2,594 millones (ver Grafico V.3).","Grafico combinado con las posiciones en caja y bancos del sistema de seguros: barras en millones de soles (eje izquierdo, 0 a 3,500) con frecuencia anual de diciembre de 2010 a diciembre de 2018 y trimestral desde diciembre de 2019, mas dos lineas (eje derecho, 0 a 2.5) que expresan ese saldo como multiplo de los promedios de 10 y de 5 anos. Las barras suben de ~1,000-1,300 millones en la decada previa a un maximo cercano a 3,300 en junio de 2020, y retroceden a ~2,600 en marzo de 2021 (barra resaltada). Las lineas de multiplos saltan hasta ~2.0-2.4 veces en lo peor de la pandemia y luego bajan hacia 1.2-1.5, mostrando la normalizacion del colchon de efectivo acumulado.",V.3,2021-1|V.3,2021-1,66,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,cita_explicita,"Posiciones en caja y bancos del sistema de seguros y relacion con los promedios de 60 y. Luego de alcanzar este pico, los valores de dichas posiciones se han reducido de manera gradual hacia marzo de 2021, donde las posiciones iniciales de liquidez alcanzaron aproximadamente S/ 2,594 millones .",lectura_visual_claude
2021-1_img_024,images/2021-1_grafico_024_V_4.png,Grafico V.4: Saldos de caja y bancos del sistema de seguros como porcentaje de los pasivos,Saldos de caja y bancos del sistema de seguros como porcentaje de los pasivos,"El grafico muestra saldos de caja y bancos del sistema de seguros como porcentaje de los pasivos. Segun el reporte, Elaboracion: SBS Pagina 65 Grafico V.4 Saldos de caja y bancos del sistema de seguros como porcentaje de los pasivos corrientes Fuente: Datos reportados por las empresas de seguros.","Grafico de barras con los saldos de caja y bancos del sistema de seguros como porcentaje de los pasivos corrientes, con cortes anuales de diciembre de 2010 a diciembre de 2018 y trimestrales desde diciembre de 2019, escala 0-50%. La primera mitad dibuja un descenso estructural de una decada: 44%, 34%, 30%, 21%, 17%, 16%, 13%, y 16% en los dos ultimos anos. El recuadro trimestral muestra el efecto pandemia: sube de 24% en diciembre de 2019 a 27% en marzo y junio de 2020, se sostiene en 24% el resto del ano y cae a 18% en marzo de 2021, con flechas que subrayan el repunte precautorio y la posterior normalizacion hacia niveles previos.",V.4,2021-1|V.4,2021-1,67,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,cita_explicita,Saldos de caja y bancos del sistema de seguros como porcentaje de los pasivos. Elaboracion: SBS Pagina 65 Grafico V.4 Saldos de caja y bancos del sistema de seguros como porcentaje de los pasivos corrientes Fuente: Datos reportados por las empresas de seguros.,lectura_visual_claude
2021-1_img_025,images/2021-1_grafico_025_V_5.png,Grafico V.5: Resultados de pruebas de estres de liquidez en el sistema de seguros,Resultados de pruebas de estres de liquidez en el sistema de seguros,"El grafico muestra resultados de pruebas de estres de liquidez en el sistema de seguros. Segun el reporte, A nivel agregado se encuentra que, frente a un escenario extremo de caidas en primas e incrementos en siniestros, la liquidez inicial y los ingresos de efectivo proyectados superarian en un 60% las necesidades de liquidez estimadas para el sistema seguros (ver Grafico V.5).","Grafico de cajas con el indicador de liquidez de las pruebas de estres del sistema de seguros —definido como liquidez inicial mas entradas proyectadas, dividido entre salidas proyectadas— comparando marzo de 2020 y marzo de 2021 en escenario base y de estres, escala 0-5. Cada barra apila percentiles 25-50 y 50-75 con mediana (punto) y sistema (rombo). En base, la mediana cae de 2.7 a 2.0 entre anos y el sistema de 2.2 a 1.8; en estres, de 2.4 a 1.6 y de 2.0 a 1.6, respectivamente. Aunque todos los valores de 2021 son menores que los de 2020, ninguno se acerca al umbral de 1, de modo que los recursos liquidos proyectados siguen superando las salidas incluso bajo estres.",V.5,2021-1|V.5,2021-1,68,"SBS - Informe de Estabilidad del Sistema Financiero, 2021-1",1.0,cita_explicita,"Resultados de pruebas de estres de liquidez en el sistema de seguros. A nivel agregado se encuentra que, frente a un escenario extremo de caidas en primas e incrementos en siniestros, la liquidez inicial y los ingresos de efectivo proyectados superarian en un 60% las necesidades de liquidez estimadas para el sistema seguros .",lectura_visual_claude
2024-2_img_000,images/2024-2_grafico_000_I_A_1.png,Grafico I.A.1: Crecimiento economico global,Crecimiento economico global,"El grafico muestra crecimiento economico global. Segun el reporte, Aun asi, la proyeccion del crecimiento global para este ano y el proximo se mantiene por debajo del promedio registrado en el periodo prepandemia (2000- 2019) de 3.8% (ver Grafico I.A.1).","Grafico de lineas con la variacion porcentual anual real del PBI entre 1985 y 2025 para tres agregados: mundo, economias avanzadas y economias emergentes. La serie historica larga deja ver dos desplomes nitidos, la crisis financiera de 2009 y la pandemia de 2020, este ultimo el mas profundo, con las avanzadas cayendo por debajo de -4%. Las emergentes se mantienen casi todo el periodo por encima de las avanzadas, con picos superiores a 6-8% en los 2000. El tramo final muestra tasas estabilizadas y modestas: las etiquetas de cierre marcan 4.2% para emergentes, 3.2% para el mundo y 1.8% para avanzadas, por debajo del promedio prepandemia.",I.A.1,2024-2|I.A.1,2024-2,10,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,cita_explicita,"Crecimiento economico global. Aun asi, la proyeccion del crecimiento global para este ano y el proximo se mantiene por debajo del promedio registrado en el periodo prepandemia de 3.8% .",lectura_visual_claude
2024-2_img_001,images/2024-2_grafico_001_I_A_2.png,"Grafico I.A.2: Inflacion: global, paises desarrollados y economias emergentes","Inflacion: global, paises desarrollados y economias emergentes","El grafico muestra inflacion: global, paises desarrollados y economias emergentes. Segun el reporte, El FMI proyecta que la inflacion general mundial seguira disminuyendo, desde un promedio de 6.7% en 2023 a 5.8% en 2024 y 4.3% en 2025, y que las economias avanzadas alcanzarian sus objetivos inflacionarios antes que las emergentes (ver Grafico I.A.2).","Grafico de lineas con la inflacion a 12 meses entre agosto de 2013 y agosto de 2024 para cuatro agrupaciones: global, paises desarrollados, economias emergentes y emergentes excluyendo China. Tras una decada oscilando entre 0% y 8%, todas las curvas escalan con fuerza desde 2021 hasta un maximo alrededor de 2022 —cercano a 15-16% en emergentes sin China y a 8% en desarrollados— y luego descienden de forma sostenida. Al cierre, las etiquetas marcan 2.3% en desarrollados, 5.0% global, 6.9% en emergentes y 11.3% en emergentes excluyendo China, mostrando que la desinflacion esta mas avanzada en las economias desarrolladas.",I.A.2,2024-2|I.A.2,2024-2,11,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,cita_explicita,"Inflacion: global, paises desarrollados y economias emergentes. El FMI proyecta que la inflacion general mundial seguira disminuyendo, desde un promedio de 6.7% en 2023 a 5.8% en 2024 y 4.3% en 2025, y que las economias avanzadas alcanzarian sus objetivos inflacionarios antes que las emergentes .",lectura_visual_claude
2024-2_img_002,images/2024-2_grafico_002_I_A_3.png,Grafico I.A.3: Cotizacion internacional de petroleo y principales granos,Cotizacion internacional de petroleo y principales granos,"El grafico muestra cotizacion internacional de petroleo y principales granos. Segun el reporte, A pesar de esta moderacion, el temor de que el conflicto en Medio Oriente interrumpa los flujos de petroleo en toda la region con el bloqueo del estrecho de Ormuz genero el leve repunte en el aumento del precio del crudo que se dio entre setiembre y octubre (ver Grafico I.A.3).","Grafico de lineas con la cotizacion internacional del petroleo WTI y de tres granos —aceite de soya, maiz y trigo— como indice con base diciembre 2020=100, desde 2021 hasta octubre de 2024. Todas las series suben con fuerza hasta mediados de 2022, cuando el WTI toca un maximo cercano a 240 y el aceite de soya alrededor de 220, con maiz y trigo en torno a 180. Desde entonces la tendencia es descendente: los granos terminan en o por debajo de la base —el maiz cerca de 90 y el trigo alrededor de 100— mientras el petroleo, pese a la correccion y a un leve repunte final, se mantiene aun cerca de 150, claramente sobre su nivel inicial.",I.A.3,2024-2|I.A.3,2024-2,12,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,cita_explicita,"Cotizacion internacional de petroleo y principales granos. A pesar de esta moderacion, el temor de que el conflicto en Medio Oriente interrumpa los flujos de petroleo en toda la region con el bloqueo del estrecho de Ormuz genero el leve repunte en el aumento del precio del crudo que se dio entre setiembre y octubre .",lectura_visual_claude
